state,target,long,lat,group,order,month
Iowa,3,-96.57203674316406,43.28123092651367,14,3766,NA
Iowa,3,-96.55484771728516,43.29841995239258,14,3767,NA
Iowa,3,-96.53192901611328,43.309879302978516,14,3768,NA
Iowa,3,-96.514739990234375,43.33852767944336,14,3769,NA
Iowa,3,-96.5090103149414,43.37863540649414,14,3770,NA
Iowa,3,-96.53765869140625,43.39582061767578,14,3771,NA
Iowa,3,-96.57203674316406,43.42447280883789,14,3772,NA
Iowa,3,-96.59495544433594,43.453121185302734,14,3773,NA
Iowa,3,-96.58349609375,43.49895477294922,14,3774,NA
Iowa,3,-96.42879486083984,43.493228912353516,14,3775,NA
Iowa,3,-96.04491424560547,43.49895477294922,14,3776,NA
Iowa,3,-95.86156463623047,43.50468444824219,14,3777,NA
Iowa,3,-95.46623229980469,43.50468444824219,14,3778,NA
Iowa,3,-95.39173889160156,43.50468444824219,14,3779,NA
Iowa,3,-94.91619110107422,43.50468444824219,14,3780,NA
Iowa,3,-94.8646240234375,43.50468444824219,14,3781,NA
Iowa,3,-94.45208740234375,43.50468444824219,14,3782,NA
Iowa,3,-94.26301574707031,43.50468444824219,14,3783,NA
Iowa,3,-93.9765396118164,43.510414123535156,14,3784,NA
Iowa,3,-93.64422607421875,43.510414123535156,14,3785,NA
Iowa,3,-93.49525451660156,43.510414123535156,14,3786,NA
Iowa,3,-93.05980682373047,43.510414123535156,14,3787,NA
Iowa,3,-93.02542877197266,43.510414123535156,14,3788,NA
Iowa,3,-92.54987335205078,43.510414123535156,14,3789,NA
Iowa,3,-92.45819854736328,43.50468444824219,14,3790,NA
Iowa,3,-92.080047607421875,43.50468444824219,14,3791,NA
Iowa,3,-91.72481536865234,43.510414123535156,14,3792,NA
Iowa,3,-91.6044921875,43.510414123535156,14,3793,NA
Iowa,3,-91.2263412475586,43.49895477294922,14,3794,NA
Kansas,3,-94.63543701171875,37.024532318115234,15,3796,NA
Kansas,3,-95.00786590576172,37.01307678222656,15,3797,NA
Kansas,3,-95.08807373046875,37.01307678222656,15,3798,NA
Kansas,3,-95.42039489746094,37.01307678222656,15,3799,NA
Kansas,3,-95.52925109863281,37.018802642822266,15,3800,NA
Kansas,3,-95.80426788330078,37.01307678222656,15,3801,NA
Kansas,3,-95.97615814208984,37.01307678222656,15,3802,NA
Kansas,3,-96.01053619384766,37.00734329223633,15,3803,NA
Kansas,3,-96.53192901611328,37.00161361694336,15,3804,NA
Kansas,3,-96.743927001953125,36.99588394165039,15,3805,NA
Kansas,3,-97.17363739013672,36.99588394165039,15,3806,NA
Kansas,3,-97.465850830078125,37.00161361694336,15,3807,NA
Kansas,3,-97.80962371826172,36.99588394165039,15,3808,NA
Kansas,3,-98.11328887939453,36.99588394165039,15,3809,NA
Kansas,3,-98.35393524169922,36.99588394165039,15,3810,NA
Kansas,3,-98.54301452636719,37.00161361694336,15,3811,NA
Kansas,3,-99.01283264160156,37.00161361694336,15,3812,NA
Kansas,3,-99.4769287109375,36.99588394165039,15,3813,NA
Kansas,3,-99.5514144897461,36.99588394165039,15,3814,NA
Kansas,3,-100.00978088378906,36.99588394165039,15,3815,NA
Kansas,3,-100.08426666259766,37.00161361694336,15,3816,NA
Kansas,3,-100.62284851074219,37.00161361694336,15,3817,NA
Kansas,3,-100.93797302246094,37.00161361694336,15,3818,NA
Kansas,3,-101.06975555419922,37.00161361694336,15,3819,NA
Kansas,3,-101.55677032470703,37.00161361694336,15,3820,NA
Kansas,3,-102.01513671875,36.99588394165039,15,3821,NA
Kansas,3,-102.04951477050781,37.00161361694336,15,3822,NA
Kansas,3,-102.04951477050781,37.385494232177734,15,3823,NA
Kansas,3,-102.04378509521484,37.6490592956543,15,3824,NA
Kansas,3,-102.04378509521484,37.73500061035156,15,3825,NA
Kansas,3,-102.04951477050781,38.25639343261719,15,3826,NA
Kansas,3,-102.04951477050781,38.61162567138672,15,3827,NA
Kansas,3,-102.04951477050781,38.69184112548828,15,3828,NA
Kansas,3,-102.05524444580078,39.05280303955078,15,3829,NA
Kansas,3,-102.05524444580078,39.133018493652344,15,3830,NA
Kansas,3,-102.05524444580078,39.56846237182617,15,3831,NA
Kansas,3,-102.05524444580078,39.579925537109375,15,3832,NA
Kansas,3,-102.06096649169922,40.00391387939453,15,3833,NA
Kansas,3,-102.05524444580078,40.0096435546875,15,3834,NA
Kansas,3,-101.40779876708984,40.00391387939453,15,3835,NA
Kansas,3,-101.31613159179687,40.0096435546875,15,3836,NA
Kansas,3,-100.76036071777344,40.0096435546875,15,3837,NA
Kansas,3,-100.7317123413086,40.00391387939453,15,3838,NA
Kansas,3,-100.18167114257812,40.00391387939453,15,3839,NA
Kansas,3,-99.63162994384766,40.00391387939453,15,3840,NA
Kansas,3,-99.63162994384766,39.9981803894043,15,3841,NA
Kansas,3,-99.16753387451172,39.9981803894043,15,3842,NA
Kansas,3,-99.07012939453125,40.00391387939453,15,3843,NA
Kansas,3,-98.71489715576172,40.00391387939453,15,3844,NA
Kansas,3,-98.51436614990234,40.00391387939453,15,3845,NA
Kansas,3,-98.279449462890625,40.00391387939453,15,3846,NA
Kansas,3,-97.94713592529297,40.0096435546875,15,3847,NA
Kansas,3,-97.81536102294922,40.00391387939453,15,3848,NA
Kansas,3,-97.374176025390625,40.00391387939453,15,3849,NA
Kansas,3,-96.90435028076172,40.00391387939453,15,3850,NA
Kansas,3,-96.81267547607422,40.00391387939453,15,3851,NA
Kansas,3,-96.45745086669922,40.00391387939453,15,3852,NA
Kansas,3,-96.2397232055664,39.9981803894043,15,3853,NA
Kansas,3,-96.0219955444336,40.00391387939453,15,3854,NA
Kansas,3,-95.79854583740234,40.00391387939453,15,3855,NA
Kansas,3,-95.35163116455078,40.01537322998047,15,3856,NA
Kansas,3,-95.3344497680664,40.02109909057617,15,3857,NA
Kansas,3,-95.3000717163086,40.0096435546875,15,3858,NA
Kansas,3,-95.248504638671875,39.96953582763672,15,3859,NA
Kansas,3,-95.2255859375,39.940887451171875,15,3860,NA
Kansas,3,-95.17974853515625,39.9122428894043,15,3861,NA
Kansas,3,-95.12818145751953,39.872135162353516,15,3862,NA
Kansas,3,-95.0479736328125,39.88359069824219,15,3863,NA
Kansas,3,-95.0250473022461,39.90650939941406,15,3864,NA
Kansas,3,-95.00213623046875,39.9122428894043,15,3865,NA
Kansas,3,-94.97920989990234,39.92942810058594,15,3866,NA
Kansas,3,-94.9505615234375,39.872135162353516,15,3867,NA
Kansas,3,-94.89327239990234,39.86640548706055,15,3868,NA
Kansas,3,-94.887542724609375,39.832027435302734,15,3869,NA
Kansas,3,-94.89327239990234,39.79764938354492,15,3870,NA
Kansas,3,-94.92765045166016,39.786190032958984,15,3871,NA
Kansas,3,-94.87035369873047,39.75754165649414,15,3872,NA
Kansas,3,-94.91046142578125,39.75181198120117,15,3873,NA
Kansas,3,-94.97920989990234,39.75181198120117,15,3874,NA
Kansas,3,-94.97920989990234,39.71170425415039,15,3875,NA
Kansas,3,-95.03650665283203,39.67159652709961,15,3876,NA
Kansas,3,-95.05943298339844,39.6372184753418,15,3877,NA
Kansas,3,-95.07661437988281,39.60284423828125,15,3878,NA
Kansas,3,-95.110992431640625,39.5570068359375,15,3879,NA
Kansas,3,-95.110992431640625,39.539817810058594,15,3880,NA
Kansas,3,-95.065155029296875,39.50543975830078,15,3881,NA
Kansas,3,-94.98493957519531,39.46533203125,15,3882,NA
Kansas,3,-94.956298828125,39.42522430419922,15,3883,NA
Kansas,3,-94.93910217285156,39.402305603027344,15,3884,NA
Kansas,3,-94.89327239990234,39.38511657714844,15,3885,NA
Kansas,3,-94.89327239990234,39.333553314208984,15,3886,NA
Kansas,3,-94.85888671875,39.2762565612793,15,3887,NA
Kansas,3,-94.81305694580078,39.213233947753906,15,3888,NA
Kansas,3,-94.76721954345703,39.196041107177734,15,3889,NA
Kansas,3,-94.73284149169922,39.17885208129883,15,3890,NA
Kansas,3,-94.6812744140625,39.196041107177734,15,3891,NA
Kansas,3,-94.64117431640625,39.167396545410156,15,3892,NA
Kansas,3,-94.60679626464844,39.15593338012695,15,3893,NA
Kansas,3,-94.58386993408203,39.15593338012695,15,3894,NA
Kansas,3,-94.5953369140625,39.13874435424805,15,3895,NA
Kansas,3,-94.612518310546875,39.05280303955078,15,3896,NA
Kansas,3,-94.61824798583984,38.84653854370117,15,3897,NA
Kansas,3,-94.612518310546875,38.73767852783203,15,3898,NA
Kansas,3,-94.61824798583984,38.47984313964844,15,3899,NA
Kansas,3,-94.612518310546875,38.39390182495117,15,3900,NA
Kansas,3,-94.62397766113281,38.061588287353516,15,3901,NA
Kansas,3,-94.62397766113281,38.044395446777344,15,3902,NA
Kansas,3,-94.62970733642578,37.677703857421875,15,3903,NA
Kansas,3,-94.62970733642578,37.65478515625,15,3904,NA
Kansas,3,-94.62970733642578,37.37403869628906,15,3905,NA
Kansas,3,-94.63543701171875,37.34538650512695,15,3906,NA
Kansas,3,-94.63543701171875,37.064640045166016,15,3907,NA
Kansas,3,-94.63543701171875,37.024532318115234,15,3908,NA
Kentucky,4,-82.5689468383789,38.428279876708984,16,3910,NA
Kentucky,4,-82.574676513671875,38.43973922729492,16,3911,NA
Kentucky,4,-82.58040618896484,38.428279876708984,16,3912,NA
Kentucky,4,-82.58613586425781,38.35952377319336,16,3913,NA
Kentucky,4,-82.58040618896484,38.336605072021484,16,3914,NA
Kentucky,4,-82.5689468383789,38.30223083496094,16,3915,NA
Kentucky,4,-82.56321716308594,38.27931213378906,16,3916,NA
Kentucky,4,-82.574676513671875,38.25639343261719,16,3917,NA
Kentucky,4,-82.58613586425781,38.23920440673828,16,3918,NA
Kentucky,4,-82.58613586425781,38.216285705566406,16,3919,NA
Kentucky,4,-82.58040618896484,38.18763732910156,16,3920,NA
Kentucky,4,-82.59759521484375,38.176177978515625,16,3921,NA
Kentucky,4,-82.61478424072266,38.16471862792969,16,3922,NA
Kentucky,4,-82.620513916015625,38.15325927734375,16,3923,NA
Kentucky,4,-82.61478424072266,38.130340576171875,16,3924,NA
Kentucky,4,-82.5517578125,38.07304382324219,16,3925,NA
Kentucky,4,-82.4772720336914,37.99283218383789,16,3926,NA
Kentucky,4,-82.46581268310547,37.969913482666016,16,3927,NA
Kentucky,4,-82.47154235839844,37.95845413208008,16,3928,NA
Kentucky,4,-82.483001708984375,37.9355354309082,16,3929,NA
Kentucky,4,-82.483001708984375,37.924076080322266,16,3930,NA
Kentucky,4,-82.46581268310547,37.90688705444336,16,3931,NA
Kentucky,4,-82.44862365722656,37.90115737915039,16,3932,NA
Kentucky,4,-82.42570495605469,37.89543151855469,16,3933,NA
Kentucky,4,-82.40852355957031,37.84959411621094,16,3934,NA
Kentucky,4,-82.39705657958984,37.815216064453125,16,3935,NA
Kentucky,4,-82.35694885253906,37.78656768798828,16,3936,NA
Kentucky,4,-82.31684875488281,37.763648986816406,16,3937,NA
Kentucky,4,-82.31111145019531,37.7464599609375,16,3938,NA
Kentucky,4,-82.31111145019531,37.717811584472656,16,3939,NA
Kentucky,4,-82.29393005371094,37.68916320800781,16,3940,NA
Kentucky,4,-82.25382232666016,37.65478515625,16,3941,NA
Kentucky,4,-82.213714599609375,37.62040710449219,16,3942,NA
Kentucky,4,-82.1907958984375,37.64332580566406,16,3943,NA
Kentucky,4,-82.1736068725586,37.64332580566406,16,3944,NA
Kentucky,4,-82.167877197265625,37.61467742919922,16,3945,NA
Kentucky,4,-82.15641784667969,37.59748840332031,16,3946,NA
Kentucky,4,-82.13349914550781,37.591758728027344,16,3947,NA
Kentucky,4,-82.13349914550781,37.58030319213867,16,3948,NA
Kentucky,4,-82.13922882080078,37.563114166259766,16,3949,NA
Kentucky,4,-82.122039794921875,37.55165100097656,16,3950,NA
Kentucky,4,-82.08766174316406,37.54592514038086,16,3951,NA
Kentucky,4,-82.06474304199219,37.54019546508789,16,3952,NA
Kentucky,4,-82.01890563964844,37.54592514038086,16,3953,NA
Kentucky,4,-81.96734619140625,37.54019546508789,16,3954,NA
Kentucky,4,-82.16214752197266,37.3912239074707,16,3955,NA
Kentucky,4,-82.24236297607422,37.35111999511719,16,3956,NA
Kentucky,4,-82.29393005371094,37.30528259277344,16,3957,NA
Kentucky,4,-82.32257843017578,37.276634216308594,16,3958,NA
Kentucky,4,-82.35694885253906,37.265174865722656,16,3959,NA
Kentucky,4,-82.40852355957031,37.25371551513672,16,3960,NA
Kentucky,4,-82.483001708984375,37.230796813964844,16,3961,NA
Kentucky,4,-82.54029846191406,37.21360778808594,16,3962,NA
Kentucky,4,-82.5517578125,37.1964225769043,16,3963,NA
Kentucky,4,-82.68927001953125,37.13339614868164,16,3964,NA
Kentucky,4,-82.712188720703125,37.12193298339844,16,3965,NA
Kentucky,4,-82.712188720703125,37.09901428222656,16,3966,NA
Kentucky,4,-82.712188720703125,37.04172134399414,16,3967,NA
Kentucky,4,-82.74083709716797,37.04172134399414,16,3968,NA
Kentucky,4,-82.7522964477539,37.024532318115234,16,3969,NA
Kentucky,4,-82.75801849365234,37.018802642822266,16,3970,NA
Kentucky,4,-82.8038558959961,37.00734329223633,16,3971,NA
Kentucky,4,-82.83251190185547,37.00161361694336,16,3972,NA
Kentucky,4,-82.85542297363281,36.978694915771484,16,3973,NA
Kentucky,4,-82.85542297363281,36.96150588989258,16,3974,NA
Kentucky,4,-82.84969329833984,36.9385871887207,16,3975,NA
Kentucky,4,-82.86116027832031,36.91566848754883,16,3976,NA
Kentucky,4,-82.86688995361328,36.89848327636719,16,3977,NA
Kentucky,4,-82.88407135009766,36.89274978637695,16,3978,NA
Kentucky,4,-82.95856475830078,36.864105224609375,16,3979,NA
Kentucky,4,-82.99867248535156,36.858375549316406,16,3980,NA
Kentucky,4,-83.03877258300781,36.85264587402344,16,3981,NA
Kentucky,4,-83.0788803100586,36.83545684814453,16,3982,NA
Kentucky,4,-83.10752868652344,36.75524139404297,16,3983,NA
Kentucky,4,-83.118988037109375,36.74951171875,16,3984,NA
Kentucky,4,-83.14190673828125,36.7437858581543,16,3985,NA
Kentucky,4,-83.19347381591797,36.73805236816406,16,3986,NA
Kentucky,4,-83.388275146484375,36.67502975463867,16,3987,NA
Kentucky,4,-83.44557189941406,36.663570404052734,16,3988,NA
Kentucky,4,-83.49140930175781,36.657840728759766,16,3989,NA
Kentucky,4,-83.56016540527344,36.63492202758789,16,3990,NA
Kentucky,4,-83.617462158203125,36.617733001708984,16,3991,NA
Kentucky,4,-83.64611053466797,36.60054397583008,16,3992,NA
Kentucky,4,-83.66329193115234,36.59481430053711,16,3993,NA
Kentucky,4,-83.68048858642578,36.58335494995117,16,3994,NA
Kentucky,4,-83.75496673583984,36.58335494995117,16,3995,NA
Kentucky,4,-84.024261474609375,36.58335494995117,16,3996,NA
Kentucky,4,-84.21333312988281,36.58335494995117,16,3997,NA
Kentucky,4,-84.72327423095703,36.612003326416016,16,3998,NA
Kentucky,4,-84.78629302978516,36.612003326416016,16,3999,NA
Kentucky,4,-84.96391296386719,36.62345886230469,16,4000,NA
Kentucky,4,-85.2847671508789,36.62919235229492,16,4001,NA
Kentucky,4,-85.29622650146484,36.62919235229492,16,4002,NA
Kentucky,4,-85.450927734375,36.62345886230469,16,4003,NA
Kentucky,4,-85.75459289550781,36.62345886230469,16,4004,NA
Kentucky,4,-85.966583251953125,36.63492202758789,16,4005,NA
Kentucky,4,-86.1900405883789,36.64065170288086,16,4006,NA
Kentucky,4,-86.38484191894531,36.6521110534668,16,4007,NA
Kentucky,4,-86.45360565185547,36.657840728759766,16,4008,NA
Kentucky,4,-86.49943542480469,36.6521110534668,16,4009,NA
Kentucky,4,-86.53382110595703,36.63492202758789,16,4010,NA
Kentucky,4,-86.56246185302734,36.63492202758789,16,4011,NA
Kentucky,4,-86.59683990478516,36.6521110534668,16,4012,NA
Kentucky,4,-86.67132568359375,36.6521110534668,16,4013,NA
Kentucky,4,-86.76300048828125,36.64065170288086,16,4014,NA
Kentucky,4,-87.06666564941406,36.64065170288086,16,4015,NA
Kentucky,4,-87.11823272705078,36.64065170288086,16,4016,NA
Kentucky,4,-87.324493408203125,36.64065170288086,16,4017,NA
Kentucky,4,-87.645355224609375,36.63492202758789,16,4018,NA
Kentucky,4,-87.67973327636719,36.64065170288086,16,4019,NA
Kentucky,4,-87.83442687988281,36.64065170288086,16,4020,NA
Kentucky,4,-87.83442687988281,36.657840728759766,16,4021,NA
Kentucky,4,-87.85162353515625,36.663570404052734,16,4022,NA
Kentucky,4,-87.94329071044922,36.66929626464844,16,4023,NA
Kentucky,4,-88.06360626220703,36.67502975463867,16,4024,NA
Kentucky,4,-88.052154541015625,36.63492202758789,16,4025,NA
Kentucky,4,-88.04069519042969,36.59481430053711,16,4026,NA
Kentucky,4,-88.04069519042969,36.56044006347656,16,4027,NA
Kentucky,4,-88.04642486572266,36.50886917114258,16,4028,NA
Kentucky,4,-88.06360626220703,36.50313949584961,16,4029,NA
Kentucky,4,-88.48187255859375,36.50886917114258,16,4030,NA
Kentucky,4,-88.52198028564453,36.50313949584961,16,4031,NA
Kentucky,4,-88.8141860961914,36.50886917114258,16,4032,NA
Kentucky,4,-88.84856414794922,36.50313949584961,16,4033,NA
Kentucky,4,-89.33557891845703,36.50313949584961,16,4034,NA
Kentucky,4,-89.40433502197266,36.50313949584961,16,4035,NA
Kentucky,4,-89.39860534667969,36.497413635253906,16,4036,NA
Kentucky,4,-89.40433502197266,36.50313949584961,16,4037,NA
Kentucky,4,-89.32984924316406,36.64065170288086,16,4038,NA
Kentucky,4,-89.29547882080078,36.617733001708984,16,4039,NA
Kentucky,4,-89.24964141845703,36.5776252746582,16,4040,NA
Kentucky,4,-89.22098541259766,36.566165924072266,16,4041,NA
Kentucky,4,-89.19233703613281,36.571895599365234,16,4042,NA
Kentucky,4,-89.16942596435547,36.58335494995117,16,4043,NA
Kentucky,4,-89.16942596435547,36.62919235229492,16,4044,NA
Kentucky,4,-89.1636962890625,36.6521110534668,16,4045,NA
Kentucky,4,-89.15222930908203,36.67502975463867,16,4046,NA
Kentucky,4,-89.14649963378906,36.67502975463867,16,4047,NA
Kentucky,4,-89.12931823730469,36.70940399169922,16,4048,NA
Kentucky,4,-89.11212921142578,36.7437858581543,16,4049,NA
Kentucky,4,-89.10639190673828,36.7437858581543,16,4050,NA
Kentucky,4,-89.11212921142578,36.772430419921875,16,4051,NA
Kentucky,4,-89.11212921142578,36.78961944580078,16,4052,NA
Kentucky,4,-89.135040283203125,36.80680847167969,16,4053,NA
Kentucky,4,-89.14649963378906,36.812538146972656,16,4054,NA
Kentucky,4,-89.1407699584961,36.8411865234375,16,4055,NA
Kentucky,4,-89.0892105102539,36.89274978637695,16,4056,NA
Kentucky,4,-89.0892105102539,36.92713165283203,16,4057,NA
Kentucky,4,-89.0892105102539,36.96723937988281,16,4058,NA
Kentucky,4,-89.08348083496094,36.96723937988281,16,4059,NA
Kentucky,4,-89.10639190673828,36.98442459106445,16,4060,NA
Kentucky,4,-89.135040283203125,36.99588394165039,16,4061,NA
Kentucky,4,-89.1751480102539,37.00161361694336,16,4062,NA
Kentucky,4,-89.19233703613281,37.04172134399414,16,4063,NA
Kentucky,4,-89.180877685546875,37.070369720458984,16,4064,NA
Kentucky,4,-89.14649963378906,37.12193298339844,16,4065,NA
Kentucky,4,-89.11212921142578,37.14485168457031,16,4066,NA
Kentucky,4,-89.09493255615234,37.19068908691406,16,4067,NA
Kentucky,4,-89.06055450439453,37.21934127807617,16,4068,NA
Kentucky,4,-89.01471710205078,37.23652648925781,16,4069,NA
Kentucky,4,-88.97461700439453,37.24225616455078,16,4070,NA
Kentucky,4,-88.93450927734375,37.23652648925781,16,4071,NA
Kentucky,4,-88.85429382324219,37.21934127807617,16,4072,NA
Kentucky,4,-88.8141860961914,37.1964225769043,16,4073,NA
Kentucky,4,-88.75116729736328,37.16777038574219,16,4074,NA
Kentucky,4,-88.73397064208984,37.156314849853516,16,4075,NA
Kentucky,4,-88.64229583740234,37.13339614868164,16,4076,NA
Kentucky,4,-88.58500671386719,37.09901428222656,16,4077,NA
Kentucky,4,-88.550628662109375,37.08755874633789,16,4078,NA
Kentucky,4,-88.49906158447266,37.08182907104492,16,4079,NA
Kentucky,4,-88.47041320800781,37.08755874633789,16,4080,NA
Kentucky,4,-88.4532241821289,37.13339614868164,16,4081,NA
Kentucky,4,-88.44749450683594,37.16777038574219,16,4082,NA
Kentucky,4,-88.4532241821289,37.2021484375,16,4083,NA
Kentucky,4,-88.504791259765625,37.25371551513672,16,4084,NA
Kentucky,4,-88.51624298095703,37.276634216308594,16,4085,NA
Kentucky,4,-88.5105209350586,37.30528259277344,16,4086,NA
Kentucky,4,-88.48760223388672,37.33393096923828,16,4087,NA
Kentucky,4,-88.48187255859375,37.385494232177734,16,4088,NA
Kentucky,4,-88.47041320800781,37.40841293334961,16,4089,NA
Kentucky,4,-88.44749450683594,37.425601959228516,16,4090,NA
Kentucky,4,-88.40165710449219,37.431331634521484,16,4091,NA
Kentucky,4,-88.37300872802734,37.431331634521484,16,4092,NA
Kentucky,4,-88.34436798095703,37.43706130981445,16,4093,NA
Kentucky,4,-88.26415252685547,37.45998001098633,16,4094,NA
Kentucky,4,-88.1839370727539,37.477169036865234,16,4095,NA
Kentucky,4,-88.11518096923828,37.4828987121582,16,4096,NA
Kentucky,4,-88.08653259277344,37.49435806274414,16,4097,NA
Kentucky,4,-88.08080291748047,37.50581741333008,16,4098,NA
Kentucky,4,-88.10372161865234,37.54592514038086,16,4099,NA
Kentucky,4,-88.12664031982422,37.58603286743164,16,4100,NA
Kentucky,4,-88.16101837158203,37.631866455078125,16,4101,NA
Kentucky,4,-88.16101837158203,37.67197799682617,16,4102,NA
Kentucky,4,-88.143829345703125,37.70062255859375,16,4103,NA
Kentucky,4,-88.097991943359375,37.729270935058594,16,4104,NA
Kentucky,4,-88.04642486572266,37.763648986816406,16,4105,NA
Kentucky,4,-88.02350616455078,37.79229736328125,16,4106,NA
Kentucky,4,-88.0005874633789,37.79229736328125,16,4107,NA
Kentucky,4,-87.95475006103516,37.78656768798828,16,4108,NA
Kentucky,4,-87.94329071044922,37.79229736328125,16,4109,NA
Kentucky,4,-87.92037200927734,37.79229736328125,16,4110,NA
Kentucky,4,-87.9089126586914,37.80375671386719,16,4111,NA
Kentucky,4,-87.90318298339844,37.83240509033203,16,4112,NA
Kentucky,4,-87.9089126586914,37.84959411621094,16,4113,NA
Kentucky,4,-87.92037200927734,37.86677932739258,16,4114,NA
Kentucky,4,-87.92037200927734,37.88969802856445,16,4115,NA
Kentucky,4,-87.914642333984375,37.90688705444336,16,4116,NA
Kentucky,4,-87.8974609375,37.924076080322266,16,4117,NA
Kentucky,4,-87.8745346069336,37.924076080322266,16,4118,NA
Kentucky,4,-87.84015655517578,37.90115737915039,16,4119,NA
Kentucky,4,-87.8172378540039,37.88969802856445,16,4120,NA
Kentucky,4,-87.79431915283203,37.88969802856445,16,4121,NA
Kentucky,4,-87.72557067871094,37.90688705444336,16,4122,NA
Kentucky,4,-87.70264434814453,37.90688705444336,16,4123,NA
Kentucky,4,-87.67973327636719,37.883968353271484,16,4124,NA
Kentucky,4,-87.68546295166016,37.8438606262207,16,4125,NA
Kentucky,4,-87.66254425048828,37.83240509033203,16,4126,NA
Kentucky,4,-87.6396255493164,37.83240509033203,16,4127,NA
Kentucky,4,-87.61096954345703,37.84959411621094,16,4128,NA
Kentucky,4,-87.599517822265625,37.878238677978516,16,4129,NA
Kentucky,4,-87.599517822265625,37.90115737915039,16,4130,NA
Kentucky,4,-87.61096954345703,37.929805755615234,16,4131,NA
Kentucky,4,-87.6052474975586,37.96418380737305,16,4132,NA
Kentucky,4,-87.57659912109375,37.96418380737305,16,4133,NA
Kentucky,4,-87.553680419921875,37.9355354309082,16,4134,NA
Kentucky,4,-87.53076171875,37.924076080322266,16,4135,NA
Kentucky,4,-87.49065399169922,37.924076080322266,16,4136,NA
Kentucky,4,-87.47346496582031,37.929805755615234,16,4137,NA
Kentucky,4,-87.4562759399414,37.94126510620117,16,4138,NA
Kentucky,4,-87.43909454345703,37.9355354309082,16,4139,NA
Kentucky,4,-87.38179016113281,37.929805755615234,16,4140,NA
Kentucky,4,-87.34168243408203,37.91261672973633,16,4141,NA
Kentucky,4,-87.31304168701172,37.90688705444336,16,4142,NA
Kentucky,4,-87.30158233642578,37.89543151855469,16,4143,NA
Kentucky,4,-87.23282623291016,37.84959411621094,16,4144,NA
Kentucky,4,-87.16407012939453,37.838130950927734,16,4145,NA
Kentucky,4,-87.14115142822266,37.82667541503906,16,4146,NA
Kentucky,4,-87.12396240234375,37.79229736328125,16,4147,NA
Kentucky,4,-87.101043701171875,37.79229736328125,16,4148,NA
Kentucky,4,-87.08385467529297,37.79229736328125,16,4149,NA
Kentucky,4,-87.0609359741211,37.84959411621094,16,4150,NA
Kentucky,4,-87.02655792236328,37.90688705444336,16,4151,NA
Kentucky,4,-87.009368896484375,37.91835021972656,16,4152,NA
Kentucky,4,-86.98072052001953,37.9355354309082,16,4153,NA
Kentucky,4,-86.92915344238281,37.95272445678711,16,4154,NA
Kentucky,4,-86.88904571533203,37.95845413208008,16,4155,NA
Kentucky,4,-86.84894561767578,37.98710250854492,16,4156,NA
Kentucky,4,-86.80310821533203,37.99283218383789,16,4157,NA
Kentucky,4,-86.79164123535156,37.98136901855469,16,4158,NA
Kentucky,4,-86.7343521118164,37.91261672973633,16,4159,NA
Kentucky,4,-86.71143341064453,37.90688705444336,16,4160,NA
Kentucky,4,-86.68278503417969,37.91835021972656,16,4161,NA
Kentucky,4,-86.65413665771484,37.91835021972656,16,4162,NA
Kentucky,4,-86.65413665771484,37.88969802856445,16,4163,NA
Kentucky,4,-86.65413665771484,37.86677932739258,16,4164,NA
Kentucky,4,-86.63121795654297,37.84959411621094,16,4165,NA
Kentucky,4,-86.602569580078125,37.87251281738281,16,4166,NA
Kentucky,4,-86.59111022949219,37.9355354309082,16,4167,NA
Kentucky,4,-86.53382110595703,37.9355354309082,16,4168,NA
Kentucky,4,-86.5166244506836,37.95845413208008,16,4169,NA
Kentucky,4,-86.53382110595703,38.00428771972656,16,4170,NA
Kentucky,4,-86.510894775390625,38.044395446777344,16,4171,NA
Kentucky,4,-86.48798370361328,38.05012512207031,16,4172,NA
Kentucky,4,-86.45360565185547,38.05012512207031,16,4173,NA
Kentucky,4,-86.4478759765625,38.07304382324219,16,4174,NA
Kentucky,4,-86.47651672363281,38.11315155029297,16,4175,NA
Kentucky,4,-86.47078704833984,38.130340576171875,16,4176,NA
Kentucky,4,-86.45360565185547,38.136070251464844,16,4177,NA
Kentucky,4,-86.38484191894531,38.11888122558594,16,4178,NA
Kentucky,4,-86.32755279541016,38.136070251464844,16,4179,NA
Kentucky,4,-86.36766052246094,38.15325927734375,16,4180,NA
Kentucky,4,-86.38484191894531,38.170448303222656,16,4181,NA
Kentucky,4,-86.3733901977539,38.19336700439453,16,4182,NA
Kentucky,4,-86.333282470703125,38.1990966796875,16,4183,NA
Kentucky,4,-86.32182312011719,38.1990966796875,16,4184,NA
Kentucky,4,-86.29889678955078,38.19336700439453,16,4185,NA
Kentucky,4,-86.29317474365234,38.170448303222656,16,4186,NA
Kentucky,4,-86.27598571777344,38.14179992675781,16,4187,NA
Kentucky,4,-86.27598571777344,38.09596252441406,16,4188,NA
Kentucky,4,-86.2645263671875,38.061588287353516,16,4189,NA
Kentucky,4,-86.23587799072266,38.044395446777344,16,4190,NA
Kentucky,4,-86.195770263671875,38.02720642089844,16,4191,NA
Kentucky,4,-86.14420318603516,38.015750885009766,16,4192,NA
Kentucky,4,-86.104095458984375,38.015750885009766,16,4193,NA
Kentucky,4,-86.0639877319336,37.98710250854492,16,4194,NA
Kentucky,4,-86.04679870605469,37.99283218383789,16,4195,NA
